model,Parameter Set,Fold,testAccuracy,testPrecision,testRecall,testF1,testRocauc,testCohenkappascore,trainAccuracy,trainPrecision,trainRecall,trainF1,trainRocauc,trainCohenkappascore
LabelPropagation,"{'kernel': 'rbf', 'gamma': 0.1, 'n_neighbors': 3, 'max_iter': 100, 'tol': 0.001}",1,0.7346647646219686,0.0,0.0,0.0,0.5,0.0,0.735021398002853,0.0,0.0,0.0,0.5,0.0
LabelPropagation,"{'kernel': 'rbf', 'gamma': 0.1, 'n_neighbors': 3, 'max_iter': 100, 'tol': 0.001}",2,0.7346647646219686,0.0,0.0,0.0,0.5,0.0,0.7353780313837375,0.0,0.0,0.0,0.5,0.0
LabelSpreading,"{'kernel': 'knn', 'gamma': 0.1, 'n_neighbors': 3, 'alpha': 0.2, 'max_iter': 100, 'tol': 0.001}",1,0.746077032810271,0.5199004975124378,0.5618279569892473,0.5400516795865633,0.6872246581062741,0.3650459252474365,0.7450071326676176,0.5181818181818182,0.5370121130551817,0.527428949107733,0.6785012045140052,0.352901913091079
LabelSpreading,"{'kernel': 'knn', 'gamma': 0.1, 'n_neighbors': 3, 'alpha': 0.2, 'max_iter': 100, 'tol': 0.001}",2,0.7353780313837375,0.5012987012987012,0.5188172043010753,0.509907529722589,0.666204718655392,0.3287398983576685,0.7503566333808844,0.5290055248618785,0.5161725067385444,0.5225102319236017,0.6753995414391074,0.3535442427627783
LabelSpreading,"{'kernel': 'rbf', 'gamma': 0.1, 'n_neighbors': 3, 'alpha': 0.2, 'max_iter': 100, 'tol': 0.001}",1,0.7346647646219686,0.0,0.0,0.0,0.5,0.0,0.735021398002853,0.0,0.0,0.0,0.5,0.0
LabelSpreading,"{'kernel': 'rbf', 'gamma': 0.1, 'n_neighbors': 3, 'alpha': 0.2, 'max_iter': 100, 'tol': 0.001}",2,0.7346647646219686,0.0,0.0,0.0,0.5,0.0,0.7353780313837375,0.0,0.0,0.0,0.5,0.0
LinearDiscriminantAnalysis,"{'solver': 'lsqr', 'shrinkage': 'auto', 'priors': None, 'n_components': 1, 'tol': 0.0001}",1,0.7952924393723253,0.6203966005665722,0.5887096774193549,0.6041379310344829,0.729306295020357,0.4662186363286629,0.7945791726105563,0.6233382570162481,0.5679676985195155,0.5943661971830986,0.7221206760428727,0.45722794756655505
LinearDiscriminantAnalysis,"{'solver': 'lsqr', 'shrinkage': 'auto', 'priors': None, 'n_components': 1, 'tol': 0.0001}",2,0.796718972895863,0.6338461538461538,0.553763440860215,0.5911047345767576,0.7191147301388453,0.45665860749475795,0.8017118402282454,0.6480891719745223,0.5485175202156334,0.5941605839416058,0.7206700113202318,0.46416600905713923
LinearDiscriminantAnalysis,"{'solver': 'lsqr', 'shrinkage': 'auto', 'priors': [0.1, 0.9], 'n_components': 1, 'tol': 0.0001}",1,0.5570613409415122,0.36990595611285265,0.9516129032258065,0.5327313769751694,0.6830880050109616,0.243742019543974,0.551355206847361,0.3670624677336087,0.9569313593539704,0.5305970149253731,0.6810372468773733,0.23917712643038525
LinearDiscriminantAnalysis,"{'solver': 'lsqr', 'shrinkage': 'auto', 'priors': [0.1, 0.9], 'n_components': 1, 'tol': 0.0001}",2,0.5456490727532097,0.3641025641025641,0.9543010752688172,0.5270972531551595,0.6761796638480009,0.23215664426091087,0.5716833095577746,0.37965390665967486,0.9757412398921833,0.5466213665534164,0.7010131999654903,0.26756315183235135
LinearDiscriminantAnalysis,"{'solver': 'lsqr', 'shrinkage': 'auto', 'priors': [0.3, 0.7], 'n_components': 1, 'tol': 0.0001}",1,0.6276747503566333,0.4083129584352078,0.8978494623655914,0.561344537815126,0.7139732748721161,0.3094430206796077,0.6398002853067047,0.4180478821362799,0.9165545087483177,0.5741989881956154,0.7282918104149159,0.330549353086261
LinearDiscriminantAnalysis,"{'solver': 'lsqr', 'shrinkage': 'auto', 'priors': [0.3, 0.7], 'n_components': 1, 'tol': 0.0001}",2,0.6169757489300999,0.40166865315852207,0.9059139784946236,0.5565648224607762,0.7092676688589623,0.29874274175069826,0.6590584878744651,0.4335403726708075,0.9407008086253369,0.5935374149659864,0.7492058844290602,0.36263150986930326
LinearDiscriminantAnalysis,"{'solver': 'eigen', 'shrinkage': 'auto', 'priors': None, 'n_components': 1, 'tol': 0.0001}",1,0.7952924393723253,0.6203966005665722,0.5887096774193549,0.6041379310344829,0.729306295020357,0.4662186363286629,0.7945791726105563,0.6233382570162481,0.5679676985195155,0.5943661971830986,0.7221206760428727,0.45722794756655505
LinearDiscriminantAnalysis,"{'solver': 'eigen', 'shrinkage': 'auto', 'priors': None, 'n_components': 1, 'tol': 0.0001}",2,0.796718972895863,0.6338461538461538,0.553763440860215,0.5911047345767576,0.7191147301388453,0.45665860749475795,0.8017118402282454,0.6480891719745223,0.5485175202156334,0.5941605839416058,0.7206700113202318,0.46416600905713923
LinearDiscriminantAnalysis,"{'solver': 'eigen', 'shrinkage': 'auto', 'priors': [0.1, 0.9], 'n_components': 1, 'tol': 0.0001}",1,0.5570613409415122,0.36990595611285265,0.9516129032258065,0.5327313769751694,0.6830880050109616,0.243742019543974,0.551355206847361,0.3670624677336087,0.9569313593539704,0.5305970149253731,0.6810372468773733,0.23917712643038525
LinearDiscriminantAnalysis,"{'solver': 'eigen', 'shrinkage': 'auto', 'priors': [0.1, 0.9], 'n_components': 1, 'tol': 0.0001}",2,0.5456490727532097,0.3641025641025641,0.9543010752688172,0.5270972531551595,0.6761796638480009,0.23215664426091087,0.5716833095577746,0.37965390665967486,0.9757412398921833,0.5466213665534164,0.7010131999654903,0.26756315183235135
LinearDiscriminantAnalysis,"{'solver': 'eigen', 'shrinkage': 'auto', 'priors': [0.3, 0.7], 'n_components': 1, 'tol': 0.0001}",1,0.6276747503566333,0.4083129584352078,0.8978494623655914,0.561344537815126,0.7139732748721161,0.3094430206796077,0.6398002853067047,0.4180478821362799,0.9165545087483177,0.5741989881956154,0.7282918104149159,0.330549353086261
LinearDiscriminantAnalysis,"{'solver': 'eigen', 'shrinkage': 'auto', 'priors': [0.3, 0.7], 'n_components': 1, 'tol': 0.0001}",2,0.6169757489300999,0.40166865315852207,0.9059139784946236,0.5565648224607762,0.7092676688589623,0.29874274175069826,0.6590584878744651,0.4335403726708075,0.9407008086253369,0.5935374149659864,0.7492058844290602,0.36263150986930326
LinearSVC,"{'penalty': 'l2', 'loss': 'hinge', 'dual': True, 'tol': 0.0001, 'C': 1.0, 'multi_class': 'ovr', 'fit_intercept': True, 'intercept_scaling': 1, 'class_weight': None, 'max_iter': 1000}",1,0.8009985734664765,0.6396396396396397,0.5725806451612904,0.6042553191489362,0.7280378953961792,0.4718777087400663,0.7927960057061341,0.6242331288343558,0.5477792732166891,0.5835125448028673,0.7144524701842786,0.44638611782072835
LinearSVC,"{'penalty': 'l2', 'loss': 'hinge', 'dual': True, 'tol': 0.0001, 'C': 1.0, 'multi_class': 'ovr', 'fit_intercept': True, 'intercept_scaling': 1, 'class_weight': None, 'max_iter': 1000}",2,0.796718972895863,0.6407766990291263,0.532258064516129,0.5814977973568282,0.7122455371124334,0.44876708246765606,0.7992154065620543,0.6469622331691297,0.5309973045822103,0.5832716506291636,0.7133648016606492,0.4527022154672228
LinearSVC,"{'penalty': 'l2', 'loss': 'hinge', 'dual': True, 'tol': 0.0001, 'C': 1.0, 'multi_class': 'ovr', 'fit_intercept': True, 'intercept_scaling': 1, 'class_weight': 'balanced', 'max_iter': 1000}",1,0.6932952924393724,0.4563253012048193,0.8145161290322581,0.584942084942085,0.7320153460695271,0.37100920647374525,0.7068473609129815,0.4698242933537051,0.8277254374158816,0.5994152046783626,0.7454978472863008,0.3948255463769951
LinearSVC,"{'penalty': 'l2', 'loss': 'hinge', 'dual': True, 'tol': 0.0001, 'C': 1.0, 'multi_class': 'ovr', 'fit_intercept': True, 'intercept_scaling': 1, 'class_weight': 'balanced', 'max_iter': 1000}",2,0.68188302425107,0.446064139941691,0.8225806451612904,0.5784499054820416,0.7268243031631694,0.3573117134599335,0.7129101283880172,0.47593582887700536,0.839622641509434,0.6075085324232082,0.7534679647896345,0.4073123750147042
LinearSVC,"{'penalty': 'l2', 'loss': 'hinge', 'dual': True, 'tol': 0.0001, 'C': 1.0, 'multi_class': 'crammer_singer', 'fit_intercept': True, 'intercept_scaling': 1, 'class_weight': None, 'max_iter': 1000}",1,0.7995720399429387,0.6358208955223881,0.5725806451612904,0.6025459688826025,0.7270670216097713,0.46903530312382913,0.793509272467903,0.6261538461538462,0.5477792732166891,0.5843503230437904,0.7149376715428424,0.4477971968033435
LinearSVC,"{'penalty': 'l2', 'loss': 'hinge', 'dual': True, 'tol': 0.0001, 'C': 1.0, 'multi_class': 'crammer_singer', 'fit_intercept': True, 'intercept_scaling': 1, 'class_weight': None, 'max_iter': 1000}",2,0.796718972895863,0.6416938110749185,0.5295698924731183,0.5802650957290132,0.711386887984132,0.4477644945062539,0.7992154065620543,0.6474464579901154,0.5296495956873315,0.5826538176426982,0.712933430239398,0.4522008405834115
LinearSVC,"{'penalty': 'l2', 'loss': 'hinge', 'dual': True, 'tol': 0.0001, 'C': 1.0, 'multi_class': 'crammer_singer', 'fit_intercept': True, 'intercept_scaling': 1, 'class_weight': 'balanced', 'max_iter': 1000}",1,0.703281027104137,0.46551724137931033,0.7983870967741935,0.5881188118811881,0.7336595678045725,0.38042891682990776,0.7203994293865906,0.4837172359015091,0.819650067294751,0.6083916083916083,0.7521345921141391,0.41263899598528775
LinearSVC,"{'penalty': 'l2', 'loss': 'hinge', 'dual': True, 'tol': 0.0001, 'C': 1.0, 'multi_class': 'crammer_singer', 'fit_intercept': True, 'intercept_scaling': 1, 'class_weight': 'balanced', 'max_iter': 1000}",2,0.68188302425107,0.446064139941691,0.8225806451612904,0.5784499054820416,0.7268243031631694,0.3573117134599335,0.7129101283880172,0.47593582887700536,0.839622641509434,0.6075085324232082,0.7534679647896345,0.4073123750147042
LinearSVC,"{'penalty': 'l2', 'loss': 'squared_hinge', 'dual': True, 'tol': 0.0001, 'C': 1.0, 'multi_class': 'ovr', 'fit_intercept': True, 'intercept_scaling': 1, 'class_weight': None, 'max_iter': 1000}",1,0.8074179743223966,0.659375,0.5672043010752689,0.6098265895953758,0.7306895291784112,0.48294231420672473,0.797432239657632,0.6382306477093207,0.5437415881561238,0.5872093023255814,0.7163152385225063,0.4541280598944498
LinearSVC,"{'penalty': 'l2', 'loss': 'squared_hinge', 'dual': True, 'tol': 0.0001, 'C': 1.0, 'multi_class': 'ovr', 'fit_intercept': True, 'intercept_scaling': 1, 'class_weight': None, 'max_iter': 1000}",2,0.8017118402282454,0.6598639455782312,0.521505376344086,0.5825825825825826,0.7122089988516547,0.4548836636848318,0.8017118402282454,0.6608996539792388,0.5148247978436657,0.5787878787878787,0.7098857257889521,0.4517289789303991
LinearSVC,"{'penalty': 'l2', 'loss': 'squared_hinge', 'dual': True, 'tol': 0.0001, 'C': 1.0, 'multi_class': 'ovr', 'fit_intercept': True, 'intercept_scaling': 1, 'class_weight': 'balanced', 'max_iter': 1000}",1,0.7232524964336662,0.4868421052631579,0.7956989247311828,0.6040816326530613,0.7463931516859797,0.40975338755739965,0.7328815977175464,0.49747899159663866,0.7967698519515478,0.6125193998965339,0.7533097197651966,0.42488619286092966
LinearSVC,"{'penalty': 'l2', 'loss': 'squared_hinge', 'dual': True, 'tol': 0.0001, 'C': 1.0, 'multi_class': 'ovr', 'fit_intercept': True, 'intercept_scaling': 1, 'class_weight': 'balanced', 'max_iter': 1000}",2,0.7211126961483595,0.4844517184942717,0.7956989247311828,0.6022380467955238,0.7449368410063681,0.4064609314603359,0.757132667617689,0.5264527320034692,0.8180592991913747,0.6406332453825857,0.7766339172969482,0.4699488803418044
LinearSVC,"{'penalty': 'l2', 'loss': 'squared_hinge', 'dual': True, 'tol': 0.0001, 'C': 1.0, 'multi_class': 'crammer_singer', 'fit_intercept': True, 'intercept_scaling': 1, 'class_weight': None, 'max_iter': 1000}",1,0.7995720399429387,0.6358208955223881,0.5725806451612904,0.6025459688826025,0.7270670216097713,0.46903530312382913,0.793509272467903,0.6261538461538462,0.5477792732166891,0.5843503230437904,0.7149376715428424,0.4477971968033435
LinearSVC,"{'penalty': 'l2', 'loss': 'squared_hinge', 'dual': True, 'tol': 0.0001, 'C': 1.0, 'multi_class': 'crammer_singer', 'fit_intercept': True, 'intercept_scaling': 1, 'class_weight': None, 'max_iter': 1000}",2,0.796718972895863,0.6416938110749185,0.5295698924731183,0.5802650957290132,0.711386887984132,0.4477644945062539,0.7992154065620543,0.6474464579901154,0.5296495956873315,0.5826538176426982,0.712933430239398,0.4522008405834115
LinearSVC,"{'penalty': 'l2', 'loss': 'squared_hinge', 'dual': True, 'tol': 0.0001, 'C': 1.0, 'multi_class': 'crammer_singer', 'fit_intercept': True, 'intercept_scaling': 1, 'class_weight': 'balanced', 'max_iter': 1000}",1,0.703281027104137,0.46551724137931033,0.7983870967741935,0.5881188118811881,0.7336595678045725,0.38042891682990776,0.7203994293865906,0.4837172359015091,0.819650067294751,0.6083916083916083,0.7521345921141391,0.41263899598528775
LinearSVC,"{'penalty': 'l2', 'loss': 'squared_hinge', 'dual': True, 'tol': 0.0001, 'C': 1.0, 'multi_class': 'crammer_singer', 'fit_intercept': True, 'intercept_scaling': 1, 'class_weight': 'balanced', 'max_iter': 1000}",2,0.68188302425107,0.446064139941691,0.8225806451612904,0.5784499054820416,0.7268243031631694,0.3573117134599335,0.7129101283880172,0.47593582887700536,0.839622641509434,0.6075085324232082,0.7534679647896345,0.4073123750147042
LogisticRegressionCV,"{'Cs': 10, 'fit_intercept': True, 'cv': 3, 'penalty': 'l2', 'scoring': 'accuracy', 'solver': 'liblinear', 'tol': 0.0001, 'max_iter': 100}",1,0.8081312410841655,0.6584615384615384,0.5752688172043011,0.6140602582496414,0.7337509134565194,0.4871619839161049,0.7985021398002853,0.6408227848101266,0.5450874831763123,0.5890909090909091,0.7174733873911644,0.45676579063952594
LogisticRegressionCV,"{'Cs': 10, 'fit_intercept': True, 'cv': 3, 'penalty': 'l2', 'scoring': 'accuracy', 'solver': 'liblinear', 'tol': 0.0001, 'max_iter': 100}",2,0.8002853067047075,0.6474358974358975,0.543010752688172,0.5906432748538012,0.718107318091659,0.45990864564415834,0.8020684736091298,0.6566164154103853,0.5283018867924528,0.585511575802838,0.7144419230276521,0.4574999442238187
LogisticRegressionCV,"{'Cs': 10, 'fit_intercept': True, 'cv': 3, 'penalty': 'l2', 'scoring': 'roc_auc', 'solver': 'liblinear', 'tol': 0.0001, 'max_iter': 100}",1,0.8095577746077033,0.6576576576576577,0.5887096774193549,0.6212765957446809,0.7390150328844347,0.4945926459985581,0.7985021398002853,0.6365030674846626,0.5585464333781965,0.5949820788530465,0.7217768556992875,0.4616319390167152
LogisticRegressionCV,"{'Cs': 10, 'fit_intercept': True, 'cv': 3, 'penalty': 'l2', 'scoring': 'roc_auc', 'solver': 'liblinear', 'tol': 0.0001, 'max_iter': 100}",2,0.8002853067047075,0.6474358974358975,0.543010752688172,0.5906432748538012,0.718107318091659,0.45990864564415834,0.8024251069900142,0.6577181208053692,0.5283018867924528,0.5859491778774291,0.7146844060538403,0.4582281235787964
LogisticRegressionCV,"{'Cs': 10, 'fit_intercept': True, 'cv': 3, 'penalty': 'l1', 'scoring': 'accuracy', 'solver': 'liblinear', 'tol': 0.0001, 'max_iter': 100}",1,0.8088445078459344,0.6614906832298136,0.5725806451612904,0.6138328530259366,0.7333777012214219,0.4876932726132366,0.7992154065620543,0.6446945337620579,0.5397039030955586,0.5875457875457876,0.716237201426479,0.45623126184912477
LogisticRegressionCV,"{'Cs': 10, 'fit_intercept': True, 'cv': 3, 'penalty': 'l1', 'scoring': 'accuracy', 'solver': 'liblinear', 'tol': 0.0001, 'max_iter': 100}",2,0.8009985734664765,0.6485623003194888,0.5456989247311828,0.5927007299270074,0.7194514041131642,0.46232429504960837,0.8031383737517832,0.660472972972973,0.5269541778975741,0.5862068965517241,0.7147380006849655,0.45918809451266385
LogisticRegressionCV,"{'Cs': 10, 'fit_intercept': True, 'cv': 3, 'penalty': 'l1', 'scoring': 'roc_auc', 'solver': 'liblinear', 'tol': 0.0001, 'max_iter': 100}",1,0.8095577746077033,0.6576576576576577,0.5887096774193549,0.6212765957446809,0.7390150328844347,0.4945926459985581,0.797432239657632,0.6344086021505376,0.5558546433378196,0.5925394548063128,0.7201883599998171,0.458530830661694
LogisticRegressionCV,"{'Cs': 10, 'fit_intercept': True, 'cv': 3, 'penalty': 'l1', 'scoring': 'roc_auc', 'solver': 'liblinear', 'tol': 0.0001, 'max_iter': 100}",2,0.8017118402282454,0.6496815286624203,0.5483870967741935,0.5947521865889213,0.7207954901346696,0.464735578639742,0.8020684736091298,0.6582064297800339,0.5242587601078167,0.5836459114778696,0.7131478087638987,0.45599799768447313
MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",1,0.7938659058487875,0.6182336182336182,0.5833333333333334,0.6002766251728908,0.7266181229773463,0.46155890615573114,0.7853067047075606,0.6047548291233283,0.5477792732166891,0.5748587570621467,0.7093578559193586,0.4317209951837909
MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",2,0.7874465049928673,0.6069364161849711,0.5645161290322581,0.584958217270195,0.7162386470404009,0.44235276530541423,0.7963623395149786,0.629742033383915,0.5592991913746631,0.5924339757316203,0.7204837372974188,0.45734207144135397
MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",1,0.7938659058487875,0.6182336182336182,0.5833333333333334,0.6002766251728908,0.7266181229773463,0.46155890615573114,0.7853067047075606,0.6047548291233283,0.5477792732166891,0.5748587570621467,0.7093578559193586,0.4317209951837909
MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",2,0.7874465049928673,0.6069364161849711,0.5645161290322581,0.584958217270195,0.7162386470404009,0.44235276530541423,0.7963623395149786,0.629742033383915,0.5592991913746631,0.5924339757316203,0.7204837372974188,0.45734207144135397
MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'logistic', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",1,0.7860199714693296,0.5957446808510638,0.6021505376344086,0.5989304812834225,0.727288861050214,0.45302177509129304,0.7913694721825963,0.6094182825484764,0.5921938088829072,0.6006825938566552,0.7276835128839573,0.45951983678246366
MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'logistic', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",2,0.796718972895863,0.6314199395770392,0.5618279569892473,0.5945945945945945,0.7216906775237498,0.4595599871236856,0.797432239657632,0.6355140186915887,0.5498652291105122,0.5895953757225434,0.718191586427225,0.45605613099417763
MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'logistic', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",1,0.7860199714693296,0.5957446808510638,0.6021505376344086,0.5989304812834225,0.727288861050214,0.45302177509129304,0.7913694721825963,0.6094182825484764,0.5921938088829072,0.6006825938566552,0.7276835128839573,0.45951983678246366
MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'logistic', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",2,0.796718972895863,0.6314199395770392,0.5618279569892473,0.5945945945945945,0.7216906775237498,0.4595599871236856,0.797432239657632,0.6355140186915887,0.5498652291105122,0.5895953757225434,0.718191586427225,0.45605613099417763
MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",1,0.7703281027104137,0.5615763546798029,0.6129032258064516,0.5861182519280206,0.7200438459129345,0.4276041851571969,0.7631954350927247,0.5484662576687117,0.6016150740242261,0.5738125802310656,0.7115304870363731,0.41034640235981024
MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",2,0.775320970042796,0.5764075067024129,0.5779569892473119,0.5771812080536913,0.7122794654974424,0.4241946965884289,0.7860199714693296,0.5994397759103641,0.5768194070080862,0.5879120879120878,0.7190595580142274,0.44347559152219873
MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",1,0.7703281027104137,0.5615763546798029,0.6129032258064516,0.5861182519280206,0.7200438459129345,0.4276041851571969,0.7631954350927247,0.5484662576687117,0.6016150740242261,0.5738125802310656,0.7115304870363731,0.41034640235981024
MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",2,0.775320970042796,0.5764075067024129,0.5779569892473119,0.5771812080536913,0.7122794654974424,0.4241946965884289,0.7860199714693296,0.5994397759103641,0.5768194070080862,0.5879120879120878,0.7190595580142274,0.44347559152219873
MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",1,0.8081312410841655,0.6677524429967426,0.5510752688172043,0.6038291605301913,0.726023071301806,0.47876718955151687,0.7981455064194009,0.6462809917355372,0.5262449528936743,0.5801186943620178,0.7112059310805102,0.449081874865053
MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",2,0.8002853067047075,0.6428571428571429,0.5564516129032258,0.5965417867435158,0.7224005637331663,0.46475416541681436,0.797432239657632,0.639871382636656,0.5363881401617251,0.5835777126099708,0.7138778722147131,0.45110711026437755
MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",1,0.8081312410841655,0.6677524429967426,0.5510752688172043,0.6038291605301913,0.726023071301806,0.47876718955151687,0.7981455064194009,0.6462809917355372,0.5262449528936743,0.5801186943620178,0.7112059310805102,0.449081874865053
MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",2,0.8002853067047075,0.6428571428571429,0.5564516129032258,0.5965417867435158,0.7224005637331663,0.46475416541681436,0.797432239657632,0.639871382636656,0.5363881401617251,0.5835777126099708,0.7138778722147131,0.45110711026437755
MLPClassifier,"{'hidden_layer_sizes': (50, 50, 50), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",1,0.7589158345221113,0.5454545454545454,0.5483870967741935,0.5469168900804289,0.6916692765424365,0.3826813750267054,0.7478601997146933,0.5247252747252747,0.5141318977119784,0.5193745751189668,0.6731261138244511,0.3485018778287384
MLPClassifier,"{'hidden_layer_sizes': (50, 50, 50), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",2,0.7182596291012838,0.474835886214442,0.5833333333333334,0.5235223160434258,0.6751618122977346,0.32649437519002733,0.7578459343794579,0.5377245508982036,0.605121293800539,0.569435637285986,0.7089621987916371,0.4018049697621693
MLPClassifier,"{'hidden_layer_sizes': (50, 50, 50), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",1,0.7589158345221113,0.5454545454545454,0.5483870967741935,0.5469168900804289,0.6916692765424365,0.3826813750267054,0.7478601997146933,0.5247252747252747,0.5141318977119784,0.5193745751189668,0.6731261138244511,0.3485018778287384
MLPClassifier,"{'hidden_layer_sizes': (50, 50, 50), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",2,0.7182596291012838,0.474835886214442,0.5833333333333334,0.5235223160434258,0.6751618122977346,0.32649437519002733,0.7578459343794579,0.5377245508982036,0.605121293800539,0.569435637285986,0.7089621987916371,0.4018049697621693
MLPClassifier,"{'hidden_layer_sizes': (50, 50, 50), 'activation': 'logistic', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",1,0.797432239657632,0.627906976744186,0.5806451612903226,0.6033519553072626,0.7281866583150641,0.4676158182421085,0.7931526390870185,0.620384047267356,0.5652759084791387,0.5915492957746479,0.7202895796641205,0.4534586972024339
MLPClassifier,"{'hidden_layer_sizes': (50, 50, 50), 'activation': 'logistic', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",2,0.7988587731811697,0.6331360946745562,0.5752688172043011,0.6028169014084507,0.7274402338448689,0.46855963051180993,0.7995720399429387,0.6419558359621451,0.5485175202156334,0.5915697674418604,0.7192151131631028,0.4598539545520606
MLPClassifier,"{'hidden_layer_sizes': (50, 50, 50), 'activation': 'logistic', 'solver': 'adam', 'alpha': 0.0001, 'batch_size': 'auto', 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'shuffle': True, 'random_state': 42}",1,0.797432239657632,0.627906976744186,0.5806451612903226,0.6033519553072626,0.7281866583150641,0.4676158182421085,0.7931526390870185,0.620384047267356,0.5652759084791387,0.5915492957746479,0.7202895796641205,0.4534586972024339
