model,Parameter Set,Fold,testAccuracy,testPrecision,testRecall,testF1,testRocauc,testCohenkappascore
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'bootstrap': False, 'random_state': None}",noCrossVal,0.8017118402282454,0.7025862068965517,0.4381720430107527,0.5397350993377483,0.6855908758743083,0.4218985464253931
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'bootstrap': True, 'random_state': None}",noCrossVal,0.7981455064194009,0.6718146718146718,0.4677419354838709,0.5515055467511885,0.6926088318196054,0.4266105560099773
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'bootstrap': False, 'random_state': None}",noCrossVal,0.797432239657632,0.676,0.4543010752688172,0.5434083601286174,0.687830149284894,0.4196174006331955
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'random_state': None}",noCrossVal,0.7995720399429387,0.6842105263157895,0.4543010752688172,0.5460420032310178,0.6892864599645057,0.4240911017878287
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': False, 'random_state': None}",noCrossVal,0.8045649072753209,0.6929133858267716,0.4731182795698925,0.5623003194888179,0.6986950621150434,0.4421934262265564
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'bootstrap': True, 'random_state': None}",noCrossVal,0.796718972895863,0.6883116883116883,0.4274193548387097,0.527363184079602,0.6787582211086752,0.4067630526381428
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'bootstrap': False, 'random_state': None}",noCrossVal,0.8009985734664765,0.694560669456067,0.4462365591397849,0.5433715220949263,0.6876813863660091,0.4237558300898931
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8002853067047075,0.6885245901639344,0.4516129032258064,0.5454545454545455,0.6889132477294081,0.4244798386150923
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'bootstrap': False, 'random_state': None}",noCrossVal,0.7952924393723253,0.6693227091633466,0.4516129032258064,0.5393258426966292,0.6855151894769809,0.4140485974993519
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'random_state': None}",noCrossVal,0.7995720399429387,0.6798418972332015,0.4623655913978494,0.5504,0.6918624073494102,0.4273957948774596
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': False, 'random_state': None}",noCrossVal,0.7960057061340942,0.6692913385826772,0.4569892473118279,0.5431309904153355,0.6877179246267877,0.4177639412437778
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8017118402282454,0.7043478260869566,0.4354838709677419,0.5382059800664452,0.684732226746007,0.4207679183930662
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'bootstrap': False, 'random_state': None}",noCrossVal,0.797432239657632,0.6818181818181818,0.4435483870967742,0.5374592833876222,0.6843955527716881,0.415129704162872
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8038516405135521,0.6549520766773163,0.5510752688172043,0.5985401459854014,0.7231104499425827,0.4700329073069615
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'bootstrap': False, 'random_state': None}",noCrossVal,0.7988587731811697,0.6415094339622641,0.5483870967741935,0.591304347826087,0.7188537425618541,0.4589894743756054
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8031383737517832,0.6548387096774193,0.5456989247311828,0.595307917888563,0.7209077147927758,0.4666585805569492
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': False, 'random_state': None}",noCrossVal,0.7960057061340942,0.6352201257861635,0.543010752688172,0.5855072463768115,0.7151946967324355,0.4513155662107204
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8024251069900142,0.6537216828478964,0.543010752688172,0.593245227606461,0.7195636287712704,0.4642402871703183
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'bootstrap': False, 'random_state': None}",noCrossVal,0.7988587731811697,0.6424050632911392,0.5456989247311828,0.5901162790697674,0.7179950934335526,0.4580134672749605
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8002853067047075,0.6503267973856209,0.5349462365591398,0.5870206489675516,0.7155313707067543,0.4569589924912711
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'bootstrap': False, 'random_state': None}",noCrossVal,0.8024251069900142,0.6517571884984026,0.5483870967741935,0.5956204379562043,0.7212809270278734,0.466178601178285
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'random_state': None}",noCrossVal,0.7988587731811697,0.6442307692307693,0.5403225806451613,0.587719298245614,0.7162777951769496,0.4560508502559023
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': False, 'random_state': None}",noCrossVal,0.8031383737517832,0.6568627450980392,0.5403225806451613,0.5929203539823008,0.7191904165361729,0.4647167211699673
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8009985734664765,0.6514657980456026,0.5376344086021505,0.5891016200294551,0.7168754567282597,0.4593905051482275
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'bootstrap': False, 'random_state': None}",noCrossVal,0.8009985734664765,0.6514657980456026,0.5376344086021505,0.5891016200294551,0.7168754567282597,0.4593905051482275
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'bootstrap': True, 'random_state': None}",noCrossVal,0.797432239657632,0.6410256410256411,0.5376344086021505,0.584795321637427,0.7144482722622403,0.4521930548676462
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'bootstrap': False, 'random_state': None}",noCrossVal,0.8009985734664765,0.6476190476190476,0.5483870967741935,0.5938864628820961,0.7203100532414657,0.4632951617285068
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8009985734664765,0.64576802507837,0.553763440860215,0.5962373371924746,0.7220273514980687,0.4652264145268413
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': False, 'random_state': None}",noCrossVal,0.8009985734664765,0.6466876971608833,0.5510752688172043,0.5950653120464441,0.7211687023697672,0.4642625285907988
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8017118402282454,0.6487341772151899,0.5510752688172043,0.5959302325581395,0.7216541392629711,0.4657012195121951
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'bootstrap': False, 'random_state': None}",noCrossVal,0.7960057061340942,0.6378205128205128,0.5349462365591398,0.5818713450292398,0.7126187493475311,0.4483352594793902
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8017118402282454,0.6506410256410257,0.5456989247311828,0.5935672514619883,0.719936841006368,0.4637664410324144
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'bootstrap': False, 'random_state': None}",noCrossVal,0.7981455064194009,0.6403785488958991,0.5456989247311828,0.5892597968069666,0.7175096565403486,0.4565817046279429
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8017118402282454,0.6506410256410257,0.5456989247311828,0.5935672514619883,0.719936841006368,0.4637664410324144
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': False, 'random_state': None}",noCrossVal,0.8009985734664765,0.6485623003194888,0.5456989247311828,0.5927007299270074,0.7194514041131642,0.4623242950496083
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'bootstrap': True, 'random_state': None}",noCrossVal,0.796718972895863,0.6435643564356436,0.5241935483870968,0.5777777777777778,0.7096695897275289,0.4457483375363079
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'bootstrap': False, 'random_state': None}",noCrossVal,0.796718972895863,0.6445182724252492,0.521505376344086,0.5765230312035661,0.7088109405992274,0.4447347283637344
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8002853067047075,0.6483870967741936,0.5403225806451613,0.5894428152492669,0.7172486689633574,0.4589289947679195
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'bootstrap': False, 'random_state': None}",noCrossVal,0.7995720399429387,0.6444444444444445,0.5456989247311828,0.5909752547307132,0.7184805303267564,0.4594478152176001
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'random_state': None}",noCrossVal,0.796718972895863,0.6416938110749185,0.5295698924731183,0.5802650957290132,0.711386887984132,0.4477644945062539
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': False, 'random_state': None}",noCrossVal,0.8009985734664765,0.6485623003194888,0.5456989247311828,0.5927007299270074,0.7194514041131642,0.4623242950496083
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'bootstrap': True, 'random_state': None}",noCrossVal,0.7945791726105563,0.6381578947368421,0.521505376344086,0.5739644970414202,0.7073546299196158,0.4404248478330765
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'bootstrap': False, 'random_state': None}",noCrossVal,0.8002853067047075,0.6464968152866242,0.5456989247311828,0.5918367346938775,0.7189659672199603,0.4608847554644883
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8017118402282454,0.6525974025974026,0.5403225806451613,0.5911764705882353,0.7182195427497651,0.4618175993637188
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'bootstrap': False, 'random_state': None}",noCrossVal,0.8052781740370899,0.65814696485623,0.553763440860215,0.6014598540145986,0.724939972857292,0.4738872134356382
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'random_state': None}",noCrossVal,0.7960057061340942,0.6414473684210527,0.5241935483870968,0.576923076923077,0.7091841528343251,0.4443107863897912
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': False, 'random_state': None}",noCrossVal,0.8017118402282454,0.6516129032258065,0.543010752688172,0.5923753665689149,0.7190781918780665,0.4627937876624343
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8002853067047075,0.6493506493506493,0.5376344086021505,0.5882352941176471,0.7163900198350558,0.457945783531803
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'bootstrap': False, 'random_state': None}",noCrossVal,0.8009985734664765,0.654485049833887,0.5295698924731183,0.5854383358098069,0.7142995093433552,0.4564245235560767
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'bootstrap': True, 'random_state': None}",noCrossVal,0.7988587731811697,0.67578125,0.4650537634408602,0.5509554140127388,0.6922356195845077,0.4270020521977066
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'bootstrap': False, 'random_state': None}",noCrossVal,0.7931526390870185,0.66015625,0.4543010752688172,0.5382165605095541,0.6849175279256707,0.4107467912671451
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8024251069900142,0.6923076923076923,0.4596774193548387,0.5525040387722132,0.6929455057939242,0.4322890932214539
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': False, 'random_state': None}",noCrossVal,0.8002853067047075,0.6854838709677419,0.4569892473118279,0.5483870967741935,0.6906305459860111,0.4266920587444942
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8031383737517832,0.7051282051282052,0.4435483870967742,0.5445544554455446,0.6882790479173192,0.4271756701543708
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'bootstrap': False, 'random_state': None}",noCrossVal,0.8002853067047075,0.6965811965811965,0.4381720430107527,0.5379537953795379,0.6846200020879006,0.4188738682725501
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'bootstrap': True, 'random_state': None}",noCrossVal,0.7995720399429387,0.6827309236947792,0.4569892473118279,0.5475040257648952,0.6901451090928072,0.4251968963474597
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'bootstrap': False, 'random_state': None}",noCrossVal,0.797432239657632,0.6732283464566929,0.4596774193548387,0.5463258785942492,0.6895474475414971,0.4218355220742409
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8009985734664765,0.6823529411764706,0.4677419354838709,0.5550239234449761,0.6945505793924209,0.4325566416280061
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': False, 'random_state': None}",noCrossVal,0.8002853067047075,0.684,0.4596774193548387,0.54983922829582,0.6914891951143125,0.4277918034411786
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'bootstrap': True, 'random_state': None}",noCrossVal,0.7952924393723253,0.6748971193415638,0.4408602150537634,0.5333333333333333,0.682080592963775,0.4095222162544502
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'bootstrap': False, 'random_state': None}",noCrossVal,0.8024251069900142,0.698744769874477,0.4489247311827957,0.546644844517185,0.6895109092807181,0.4278866126698939
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'bootstrap': True, 'random_state': None}",noCrossVal,0.7981455064194009,0.678714859437751,0.4543010752688172,0.5442834138486312,0.688315586178098,0.421105771054559
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'bootstrap': False, 'random_state': None}",noCrossVal,0.7988587731811697,0.6844262295081968,0.4489247311827957,0.5422077922077922,0.6870837248146988,0.4203689803194859
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8002853067047075,0.684,0.4596774193548387,0.54983922829582,0.6914891951143125,0.4277918034411786
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': False, 'random_state': None}",noCrossVal,0.7988587731811697,0.6771653543307087,0.4623655913978494,0.549520766773163,0.6913769704562063,0.425907102904704
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8031383737517832,0.7033898305084746,0.4462365591397849,0.5460526315789473,0.6891376970456207,0.428289442579547
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'bootstrap': False, 'random_state': None}",noCrossVal,0.797432239657632,0.6818181818181818,0.4435483870967742,0.5374592833876222,0.6843955527716881,0.415129704162872
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'bootstrap': True, 'random_state': None}",noCrossVal,0.796718972895863,0.6719367588932806,0.4569892473118279,0.544,0.6882033615199917,0.4192448453383487
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'bootstrap': False, 'random_state': None}",noCrossVal,0.8009985734664765,0.689795918367347,0.4543010752688172,0.5478119935170178,0.6902573337509135,0.4270879408981859
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8009985734664765,0.691358024691358,0.4516129032258064,0.5463414634146341,0.689398684622612,0.4259815272996222
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': False, 'random_state': None}",noCrossVal,0.797432239657632,0.6774193548387096,0.4516129032258064,0.5419354838709678,0.6869715001565926,0.4185019452979869
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'bootstrap': True, 'random_state': None}",noCrossVal,0.796718972895863,0.6790123456790124,0.4435483870967742,0.5365853658536586,0.6839101158784842,0.4136370440157432
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'bootstrap': False, 'random_state': None}",noCrossVal,0.8038516405135521,0.7046413502109705,0.4489247311827957,0.548440065681445,0.6904817830671262,0.4309141094333496
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8045649072753209,0.6975806451612904,0.4650537634408602,0.5580645161290323,0.6961191147301389,0.438977228914255
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'bootstrap': False, 'random_state': None}",noCrossVal,0.7931526390870185,0.6626984126984127,0.4489247311827957,0.5352564102564102,0.6832002296690679,0.4084904562383612
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8031383737517832,0.6951219512195121,0.4596774193548387,0.5533980582524272,0.6934309426871281,0.4337939632315498
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': False, 'random_state': None}",noCrossVal,0.796718972895863,0.6705882352941176,0.4596774193548387,0.5454545454545455,0.6890620106482932,0.4203535586522643
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8017118402282454,0.6958333333333333,0.4489247311827957,0.545751633986928,0.6890254723875144,0.4263772620771667
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'bootstrap': False, 'random_state': None}",noCrossVal,0.7960057061340942,0.6791666666666667,0.4381720430107527,0.5326797385620915,0.6817073807286773,0.4098701329283082
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8009985734664765,0.694560669456067,0.4462365591397849,0.5433715220949263,0.6876813863660091,0.4237558300898931
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'bootstrap': False, 'random_state': None}",noCrossVal,0.796718972895863,0.6719367588932806,0.4569892473118279,0.544,0.6882033615199917,0.4192448453383487
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8009985734664765,0.6823529411764706,0.4677419354838709,0.5550239234449761,0.6945505793924209,0.4325566416280061
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': False, 'random_state': None}",noCrossVal,0.7945791726105563,0.6653543307086615,0.4543010752688172,0.5399361022364217,0.6858884017120785,0.4136923604133148
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8002853067047075,0.6965811965811965,0.4381720430107527,0.5379537953795379,0.6846200020879006,0.4188738682725501
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'bootstrap': False, 'random_state': None}",noCrossVal,0.7995720399429387,0.6936170212765957,0.4381720430107527,0.5370675453047776,0.6841345651946967,0.4173659442687829
ExtraTreesClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'bootstrap': True, 'random_state': None}",noCrossVal,0.8024251069900142,0.6537216828478964,0.543010752688172,0.593245227606461,0.7195636287712704,0.4642402871703183
